53;GAZ-16A,16A;{"name":"GAZ-16A","brand_id":3,"body_style":["2-door coupe"],"chassis_configuration":"4 × 2","production_years":[{"start": 1962}]}
54;GAZ-18,18;{"name":"GAZ-18","brand_id":3,"class":["Minicompact"],"body_style":["2-door coupe"],"chassis_configuration":"4 × 2","production_years":[{"start": 1957, "end": 1958}]}
55;Volga 21,21;{"name":"Volga 21","brand_id":147,"body_style":["4-door sedan"],"production_years":[{"start": 1956, "end": 1970}]}
56;21,GAZ-21;{"name":"GAZ-21","brand_id":3,"body_style":["2-door pick-up"],"chassis_configuration":"6 × 4","production_years":[{"start": 1936}]}
57;Volga 22,22;{"name":"Volga 22","brand_id":147,"class":["Compact"],"body_style":["5-door estate"],"chassis_configuration":"4 × 2","production_years":[{"start": 1962, "end": 1970}]}
58;Volga 23,23;{"name":"Volga 23","brand_id":147,"class":["Compact"],"body_style":["4-door sedan"],"chassis_configuration":"4 × 2","production_years":[{"start": 1962, "end": 1970}]}
59;Volga 24,24;{"name":"Volga 24","brand_id":147,"class":["Compact"],"body_style":["4-door sedan"],"chassis_configuration":"4 × 2","production_years":[{"start": 1966, "end": 1986}]}
60;Volga 24-10,24-10;{"name":"Volga 24-10","brand_id":147,"class":["Compact"],"body_style":["4-door sedan"],"production_years":[{"start": 1985, "end": 1992}]}
61;Volga 24-24,24-24;{"name":"Volga 24-24","brand_id":147,"class":["Mid-size"],"body_style":["4-door sedan"],"production_years":[{"start": 1968, "end": 1985}]}
62;GAZ-42,42;{"name":"GAZ-42","brand_id":3,"chassis_configuration":"4 × 2","production_years":[{"start": 1939, "end": 1946}]}
63;44,GAZ-44;{"name":"GAZ-44","brand_id":3,"class":["Truck"],"chassis_configuration":"4 × 2"}
64;46MAV,GAZ-46MAV;{"name":"GAZ-46MAV","brand_id":3,"class":["Amphibious vehicle"],"production_years":[{"start": 1953, "end": 1958}]}
65;51,GAZ-51;{"name":"GAZ-51","brand_id":3,"chassis_configuration":"4 × 2","production_years":[{"start": 1946, "end": 1975}]}
66;GAZ-52,52;{"name":"GAZ-52","brand_id":3,"chassis_configuration":"4 × 2","production_years":[{"start": 1964, "end": 1993}]}
67;GAZ-53,53;{"name":"GAZ-53","brand_id":3,"class":["Truck"],"chassis_configuration":"4 × 2","production_years":[{"start": 1961, "end": 1993}]}
68;GAZ-55,55;{"name":"GAZ-55","brand_id":3,"production_years":[{"start": 1938, "end": 1950}]}
69;GAZ-56,56;{"name":"GAZ-56","brand_id":3,"chassis_configuration":"4 × 2","production_years":[{"start": 1958, "end": 1962}]}
