161;самое большое простое число;{"title": "Самое большое простое число", "id": 5334601}
162;сати казанова,сати казанову;{"title": "Сати Казанова", "id": 4322558}
163;сегодняночью;{"title": "сегодняночью", "id": 6806481}
164;секрет;{"title": "секрет", "id": 5332109}
165;селена гомез,селену гомез;{"title": "Selena Gomez", "id": 292185}
166;сергей бабкин,бабкин,бабкина;{"title": "Сергей Бабкин", "id": 4656321}
167;сергей безруков,безруков,безрукова;{"title": "Любэ (with Сергей Безруков)", "id": 13594981}
168;сергей галанин,галанин,галанина;{"title": "Сергей Галанин", "id": 4844469}
169;сергей жуков,жуков,жукова;{"title": "Сергей Жуков", "id": 4315497}
170;сергей лазарев,сергея лазарева,лазарева;{"title": "Сергей Лазарев", "id": 1476502}
171;сергей трофимов,трофимова,трофимов;{"title": "Сергей Трофимов", "id": 4459137}
172;серебро;{"title": "Serebro", "id": 1658933}
173;серебряная свадьба,серебряную свадьбу;{"title": "Серебряная свадьба", "id": 4551989}
174;сестры берри;{"title": "Сестры Берри", "id": 5885625}
175;сиа,сия,сию;{"title": "Sia", "id": 3469}
176;симфонический оркестр большого театра;{"title": "Симфонический оркестр Большого театра", "id": 5204468}
177;симфонический оркестр мариинского театра;{"title": "Симфонический оркестр Мариинского театра", "id": 5424529}
178;симфонический оркестр мариинского;{"title": "Симфонический оркестр Мариинского театра", "id": 5424529}
179;симфонический оркестр московской государственной филармонии;{"title": "Симфонический оркестр Московской Государственной филармонии", "id": 5314820}
180;симфонический оркестр московской филармонии;{"title": "Симфонический оркестр Московской Государственной филармонии", "id": 5314820}
181;синяя птица;{"title": "Синяя птица", "id": 4687049}
182;систем оф даун,систем оф э даун,система,систему,танкян,танкяна,танкиан,танкиана;{"title": "System of a Down", "id": 458}
183;скорпионс,скорпы,скорпов;{"title": "Scorpions", "id": 863}
184;слипнот,слипкнот;{"title": "Slipknot", "id": 117}
185;смысловые галлюцинации;{"title": "Смысловые галлюцинации", "id": 10918}
186;снуп дог,снупа дога;{"title": "Snoop Dogg", "id": 3}
187;сосо павлиашвили,павлиашвили;{"title": "Сосо Павлиашвили", "id": 5231088}
188;софия ротару,ротару;{"title": "София Ротару", "id": 4943392}
189;стас пьеха,стаса пьеху;{"title": "Стас Пьеха", "id": 4179287}
190;стинг,стинга;{"title": "Sting", "id": 368}
191;сурганова и оркестр,сурганова,сурганову;{"title": "Сурганова и Оркестр", "id": 4388417}
192;сэлин дион,селин дион;{"title": "Céline Dion", "id": 198}
193;тамара гвердцители;{"title": "Тамара Гвердцители", "id": 5312821}
194;танцы минус;{"title": "Танцы минус", "id": 4314394}
195;тату;{"title": "Тати", "id": 4631571}
196;татьяна буланова,буланова,буланову;{"title": "Татьяна Буланова", "id": 4322517}
197;твенти уан пайлотс,твенти ван пайлотс;{"title": "Twenty One Pilots", "id": 647650}
198;токио отель,токио хотель;{"title": "Tokio Hotel", "id": 3255}
199;федор шаляпин,шаляпин,шаляпина;{"title": "Федор Шаляпин", "id": 5298263}
200;филипп киркоров,киркоров,киркорова;{"title": "Филипп Киркоров", "id": 4490150}
201;фрэнк синатра,фрэнка синатру,синатру,синатра;{"title": "Frank Sinatra", "id": 617}
202;хелависа,хелавису;{"title": "Хелависа", "id": 4773534}
203;хор имени пятницкого,пятницкого,хор;{"title": "Государственный академический русский народный хор имени М. Е. Пятницкого", "id": 7807202}
204;хор турецкого,турецкого;{"title": "Хор Турецкого", "id": 4570831}
205;чай вдвоем;{"title": "Чай Вдвоем", "id": 4170153}
206;шакира,шакиру;{"title": "Shakira", "id": 160}
207;шопен,шопена;{"title": "Frédéric Chopin", "id": 8473}
208;эванесенс,эвансинс;{"title": "Evanescence", "id": 98}
209;эд ширан,эда ширана,это ширана;{"title": "Ed Sheeran", "id": 384236}
210;эдита пьеха,пьеха,пьеху;{"title": "Эдита Пьеха", "id": 4509007}
211;эдуард хиль,хиль,хиля;{"title": "Эдуард Хиль", "id": 4943426}
212;элвис пресли,элвиса пресли;{"title": "Elvis Presley", "id": 1125}
213;элтон джон,элтона джона;{"title": "Elton John", "id": 413}
214;эминем,эминема;{"title": "Eminem", "id": 13}
215;энрике иглесиас,энрике иглесиаса;{"title": "Enrique Iglesias", "id": 2792}
216;ю ту,ю два;{"title": "U2", "id": 163}
217;юлианна караулова,караулова,караулову;{"title": "Юлианна Караулова", "id": 7929082}
218;юлия ковальчук,ковальчук;{"title": "Алексей Чумаков, Юлия Ковальчук", "id": 9586804}
219;юлия михальчик,михальчик;{"title": "Юлия Михальчик", "id": 5034874}
220;юлия савичева,савичева,савичеву;{"title": "Юлия Савичева", "id": 4542223}
221;юрий визбор,визбор,визбора;{"title": "Юрий Визбор", "id": 4806784}
222;юрий лоза,лоза,лозу;{"title": "Юрий Лоза", "id": 4634084}
223;юта,юту;{"title": "Юта", "id": 4408921}
224;алай оли;{"title": "Alai Oli", "id": 7937190}
225;евгений крылатов,крылатов,крылатова;{"title": "Евгений Крылатов", "id": 4726051}
226;детские песни;{"title": "детские песни", "id": 11719093}
227;мохито;{"title": "Мохито", "id": 5205331}
228;детские сна звезда;{"title": "Детские сна Звезда", "id": 9712808}
229;бетховен,бетховена;{"title": "Ludwig van Beethoven", "id": 6144}
230;бек,бека,бэк,бэка;{"title": "Becky G", "id": 4698748}
231;луи армстронг,армстронг,армстронга;{"title": "Louis Armstrong", "id": 2337}
232;мерлин мэнсон,мерилин менсон,мэнсона,менсона;{"title": "Marilyn Manson", "id": 482}
233;арктик манкис,артик манкис,арктик монкиз,артик монкиз;{"title": "Arctic Monkeys", "id": 1182}
234;серега,серегу;{"title": "СЕРЕГА", "id": 4444721}
235;эрик клаптон,клаптон,клэптон,клаптона,клэптона;{"title": "Eric Clapton", "id": 192}
